feature,state_value,clean_center,clean_scale,state_center,state_q05,state_q95,median_shift_vs_clean,median_shift_vs_clean_robust_zish
sensor_47,normal_clean,43.40278,5.576911341134723,43.40278,37.32639,61.34259,0.0,0.0
sensor_47,normal_contaminated,43.40278,5.576911341134723,41.956016540527294,35.30093,55.55556,-1.446763459472706,0.25942020071244953
sensor_47,normal_suspect,43.40278,5.576911341134723,41.087963104248,35.0115737915039,57.58102,-2.314816895752003,0.41507148924497905
sensor_47,recovery,43.40278,5.576911341134723,32.986110687255895,27.7777786254883,41.6666679382324,-10.416669312744105,1.8678204969678873
sensor_48,abnormal,159.4329,89.23057752000001,144.6759,38.4259248270264,355.4976799999999,-14.756999999999977,0.16538052773100526
sensor_48,normal_clean,159.4329,89.23057752000001,159.4329,63.94676,305.2662,0.0,0.0
sensor_48,normal_contaminated,159.4329,89.23057752000001,95.77546,52.08333,202.5463,-63.657439999999994,0.713403877563517
sensor_48,normal_suspect,159.4329,89.23057752000001,121.2384,46.2963,312.7893,-38.19449999999999,0.42804272998725273
sensor_48,recovery,159.4329,89.23057752000001,31.5393524169922,27.199073791503896,58.1597213745117,-127.89354758300779,1.4332928368007247
sensor_49,abnormal,53.81944,8.150875194000008,49.76852,34.027776518920874,105.98959999999997,-4.050919999999998,0.49699202890285277
sensor_49,normal_clean,53.81944,8.150875194000008,53.81944,44.849536895752,90.85648,0.0,0.0
sensor_49,normal_contaminated,53.81944,8.150875194000008,50.63657,41.956016540527294,70.60185,-3.182870000000001,0.3904942627931493
sensor_49,normal_suspect,53.81944,8.150875194000008,52.0833320617676,41.087963104248,109.9537,-1.7361079382324007,0.21299650613106896
sensor_49,recovery,53.81944,8.150875194000008,31.5393524169922,27.488426208496104,60.474536895752,-22.2800875830078,2.733459543020427
sensor_51,abnormal,199.9421,25.739566860000032,231.62615,177.010975,310.329875,31.684049999999985,1.23094728719922
sensor_51,normal_clean,199.9421,25.739566860000032,199.9421,153.3565,255.787,0.0,0.0
sensor_51,normal_contaminated,199.9421,25.739566860000032,192.9977,159.1435,232.0602,-6.944400000000002,0.2697947497629334
sensor_51,normal_suspect,199.9421,25.739566860000032,195.0231,45.42824,250.2894,-4.919000000000011,0.19110655695004206
sensor_51,recovery,199.9421,25.739566860000032,36.16898,28.06713,1000.0,-163.77312,6.362699142948974
