pca_1,pca_2,anomaly_flag
32.62835551658737,7.52182561498466,0
34.292736372870316,5.8276394527870465,0
35.37354823986852,2.267617804457282,0
-61.153986141566584,2.9300071713606535,0
36.759380906048136,5.322616429261393,0
34.22973518277043,5.7436341329423195,0
37.511415003170114,-235.90535494336905,1
32.103373875575684,5.2551425100872,0
14.562316063080434,6.091981504014887,0
33.66090245967363,5.273324341157548,0
24.820711720525537,1.6609189128119075,0
33.42275647859337,4.745095339235213,0
-268.638962390537,-2.198601012548705,0
33.99985229936023,13.445297805968925,0
26.290235816903213,-32.76972347423379,0
34.65911470763301,2.8738127944618026,0
-0.7487272117319108,5.387406376757187,0
34.75886169371979,-7.812028976191113,1
35.007632303871375,6.358839832132146,0
35.87365011805427,5.4810021509433815,0
34.7791353681779,2.4062609803756967,0
34.18028554260024,5.64419975755388,0
34.45561795888454,-41.52098869327622,1
34.04722411169881,2.547382105023624,0
32.34732270162516,1.838863840032443,0
32.741635701272,6.199115540113295,0
-145.20131221483987,3.0640068941493195,0
27.286812911978338,1.4496749952849104,0
33.786870518248975,5.052322509663894,0
33.1594663335651,14.683411945837495,0
33.38514019430941,5.60834893509182,0
-265.5658025759166,1.1063159087845342,0
33.49027210007376,3.027973179277086,0
32.93330718914228,5.796892719474643,0
33.9495864337162,6.17248379822818,0
33.55792993867485,10.442327835717226,0
33.824388288817794,6.084052478193894,0
33.6119049257052,4.541423442108095,0
35.11519987147189,-8.380866407179429,1
25.22913242819541,1.3951113387151057,0
34.09614387567276,5.571321565287466,0
-265.14558319383593,1.5834609403334667,0
32.9242222725319,6.047670500648396,0
35.412377682872304,1.4795510198238926,0
33.05843735572631,5.808349899271367,0
-267.64554426612364,-1.6459500768744402,0
33.836532755261125,4.790849966686996,0
33.283377390857524,4.988522863873284,0
-272.5587481869977,0.9046935378925332,0
32.78738363421624,5.1495248041040576,0
34.26271483464635,6.858520143868706,0
48.98441506598476,5.996053769040629,0
33.157511674904825,5.86750970665549,0
32.609842260114384,13.765728179637385,0
16.263291787659682,5.542021624722302,0
-70.83274078675211,-0.12749830902081172,0
12.847695559794293,5.450153615582964,0
33.39322082494057,6.146473685032955,0
33.230761602211544,6.408170782272877,0
33.736605086164104,14.339500427143609,0
33.16468091038756,5.410053754846669,0
34.28693154110323,13.970803788962055,0
33.5851110606245,6.5702735080252115,0
33.71040078105369,13.125169291493027,0
33.333421583191274,5.914910753882011,0
32.440271619501345,6.30145054823218,0
33.14274062318162,5.8004934089936055,0
34.127269302582114,6.27546066829427,0
32.84006077876745,6.7118936360037456,0
27.11424569175175,5.692257806704391,0
32.83549812853878,5.568257513703885,0
32.91867328184698,6.0724909965135145,0
33.27889932532752,32.03313773595748,0
-48.18151915565479,4.114238076462023,0
-232.50210330897502,0.11679083094876308,0
33.63133643625903,8.755880528970174,0
33.479664976481764,6.033208906615354,0
33.850766582657734,5.559760835540807,0
